time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm),rain (mm),et0_fao_evapotranspiration (mm),timestamp_weather,timestamp_utc,timestamp_hour,timestamp_load,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load,data_source,timestamp,hour,day_of_week,month,is_weekend,is_summer,is_monsoon,is_winter,is_morning_peak,is_evening_peak,is_peak_hour,shortwave_radiation,wet_bulb_temperature_2m,direct_radiation,diffuse_radiation,cloud_cover_total,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_direction_10m,wind_direction_100m
2023-04-24T10:00,25.1,24.8,40,10.4,100,2.4,10.4,985.1,0.0,0.0,0.19,2023-04-24 10:00:00,2023-04-24 10:00:00+00:00,2023-04-24 10:00:00+00:00,2023-04-24 10:00:00+00:00,4132.31,1157.05,909.11,743.82,495.88,330.58,simulation_realistic,2023-04-24 10:00:00,10,0,4,False,True,False,False,True,False,True,488.0,17.275219,253.0,235.0,40.0,0.0,2.0,39.0,126.32692,126.430954
2023-04-24T11:00,27.1,26.4,34,10.0,88,4.6,14.8,985.8,0.0,0.0,0.31,2023-04-24 11:00:00,2023-04-24 11:00:00+00:00,2023-04-24 11:00:00+00:00,2023-04-24 11:00:00+00:00,4820.33,1349.69,1060.47,867.66,578.44,385.63,simulation_realistic,2023-04-24 11:00:00,11,0,4,False,True,False,False,False,False,False,457.0,17.372816,269.0,188.0,19.0,0.0,14.0,6.0,127.14677,127.09292
2023-04-24T12:00,29.8,29.2,28,9.4,100,8.4,22.0,985.8,0.0,0.0,0.54,2023-04-24 12:00:00,2023-04-24 12:00:00+00:00,2023-04-24 12:00:00+00:00,2023-04-24 12:00:00+00:00,4699.41,1315.83,1033.87,845.89,563.93,375.95,simulation_realistic,2023-04-24 12:00:00,12,0,4,False,True,False,False,False,False,False,265.0,16.957348,135.0,130.0,1.0,0.0,7.0,48.0,129.80553,128.36752
2023-04-24T13:00,31.4,30.1,22,6.9,73,9.9,24.1,985.6,0.0,0.0,0.61,2023-04-24 13:00:00,2023-04-24 13:00:00+00:00,2023-04-24 13:00:00+00:00,2023-04-24 13:00:00+00:00,3696.06,1034.9,813.13,665.29,443.53,295.68,simulation_realistic,2023-04-24 13:00:00,13,0,4,False,True,False,False,False,False,False,82.0,16.801826,20.0,62.0,9.0,0.0,5.0,4.0,113.62939,119.197395
2023-04-24T14:00,31.4,29.6,22,7.1,26,12.9,29.2,985.4,0.0,0.0,0.62,2023-04-24 14:00:00,2023-04-24 14:00:00+00:00,2023-04-24 14:00:00+00:00,2023-04-24 14:00:00+00:00,3863.52,1081.79,849.97,695.43,463.62,309.08,simulation_realistic,2023-04-24 14:00:00,14,0,4,False,True,False,False,False,False,False,3.0,16.484688,0.0,3.0,6.0,0.0,2.0,3.0,107.592514,109.14823
2023-04-24T15:00,32.0,30.4,21,7.1,17,12.8,28.4,985.0,0.0,0.0,0.66,2023-04-24 15:00:00,2023-04-24 15:00:00+00:00,2023-04-24 15:00:00+00:00,2023-04-24 15:00:00+00:00,3628.23,1015.9,798.21,653.08,435.39,290.26,simulation_realistic,2023-04-24 15:00:00,15,0,4,False,True,False,False,False,False,False,0.0,16.220324,0.0,0.0,2.0,0.0,2.0,0.0,116.56499,117.23507
2023-04-24T16:00,31.4,29.2,22,6.9,69,15.5,32.8,984.4,0.0,0.0,0.64,2023-04-24 16:00:00,2023-04-24 16:00:00+00:00,2023-04-24 16:00:00+00:00,2023-04-24 16:00:00+00:00,3670.92,1027.86,807.6,660.77,440.51,293.67,simulation_realistic,2023-04-24 16:00:00,16,0,4,False,True,False,False,False,False,False,0.0,16.111017,0.0,0.0,2.0,0.0,2.0,0.0,116.56499,116.56499
2023-04-24T17:00,30.6,27.7,24,7.5,40,15.2,31.7,983.8,0.0,0.0,0.5,2023-04-24 17:00:00,2023-04-24 17:00:00+00:00,2023-04-24 17:00:00+00:00,2023-04-24 17:00:00+00:00,3668.47,1027.17,807.06,660.32,440.22,293.48,simulation_realistic,2023-04-24 17:00:00,17,0,4,False,True,False,False,False,False,False,0.0,15.905174,0.0,0.0,1.0,0.0,1.0,0.0,118.92633,121.56177
2023-04-24T18:00,29.9,27.3,26,8.3,19,14.9,33.8,983.7,0.0,0.0,0.45,2023-04-24 18:00:00,2023-04-24 18:00:00+00:00,2023-04-24 18:00:00+00:00,2023-04-24 18:00:00+00:00,2753.53,770.99,605.78,495.64,330.42,220.28,simulation_realistic,2023-04-24 18:00:00,18,0,4,False,True,False,False,False,True,True,0.0,15.7306385,0.0,0.0,0.0,0.0,0.0,0.0,131.87779,135.0001
2023-04-24T19:00,29.9,28.0,24,7.4,1,8.4,29.2,983.1,0.0,0.0,0.27,2023-04-24 19:00:00,2023-04-24 19:00:00+00:00,2023-04-24 19:00:00+00:00,2023-04-24 19:00:00+00:00,2539.09,710.95,558.6,457.04,304.69,203.13,simulation_realistic,2023-04-24 19:00:00,19,0,4,False,True,False,False,False,True,True,0.0,15.576448,0.0,0.0,0.0,0.0,0.0,0.0,142.12495,144.94049
2023-04-24T20:00,28.6,27.2,28,8.1,9,6.3,15.1,983.6,0.0,0.0,0.13,2023-04-24 20:00:00,2023-04-24 20:00:00+00:00,2023-04-24 20:00:00+00:00,2023-04-24 20:00:00+00:00,2220.95,621.87,488.61,399.77,266.51,177.68,simulation_realistic,2023-04-24 20:00:00,20,0,4,False,True,False,False,False,True,True,0.0,15.417681,0.0,0.0,0.0,0.0,0.0,0.0,141.34016,146.07016
2023-04-24T21:00,26.8,24.3,33,9.0,6,15.5,25.6,984.2,0.0,0.0,0.2,2023-04-24 21:00:00,2023-04-24 21:00:00+00:00,2023-04-24 21:00:00+00:00,2023-04-24 21:00:00+00:00,1664.41,466.04,366.17,299.59,199.73,133.15,simulation_realistic,2023-04-24 21:00:00,21,0,4,False,True,False,False,False,True,True,0.0,15.169741,0.0,0.0,0.0,0.0,0.0,0.0,119.98155,129.09386
2023-04-24T22:00,25.6,23.3,36,9.6,2,14.5,25.6,984.6,0.0,0.0,0.14,2023-04-24 22:00:00,2023-04-24 22:00:00+00:00,2023-04-24 22:00:00+00:00,2023-04-24 22:00:00+00:00,1316.81,368.71,289.7,237.03,158.02,105.34,simulation_realistic,2023-04-24 22:00:00,22,0,4,False,True,False,False,False,False,False,0.0,14.934776,0.0,0.0,0.0,0.0,0.0,0.0,118.88649,125.13428
2023-04-24T23:00,24.8,22.8,39,10.0,2,13.7,23.8,985.1,0.0,0.0,0.13,2023-04-24 23:00:00,2023-04-24 23:00:00+00:00,2023-04-24 23:00:00+00:00,2023-04-24 23:00:00+00:00,1622.26,454.23,356.9,292.01,194.67,129.78,simulation_realistic,2023-04-24 23:00:00,23,0,4,False,True,False,False,False,False,False,0.0,14.791449,0.0,0.0,0.0,0.0,0.0,0.0,123.690094,126.86999
2023-04-25T00:00,24.3,22.0,41,10.1,1,15.6,25.6,985.5,0.0,0.0,0.14,2023-04-25 00:00:00,2023-04-25 00:00:00+00:00,2023-04-25 00:00:00+00:00,2023-04-25 00:00:00+00:00,1575.4,441.11,346.59,283.57,189.05,126.03,simulation_realistic,2023-04-25 00:00:00,0,1,4,False,True,False,False,False,False,False,0.0,14.748739,0.0,0.0,0.0,0.0,0.0,0.0,123.690094,130.69543
2023-04-25T01:00,23.4,21.5,44,10.5,0,14.0,25.9,985.4,0.0,0.0,0.11,2023-04-25 01:00:00,2023-04-25 01:00:00+00:00,2023-04-25 01:00:00+00:00,2023-04-25 01:00:00+00:00,1500.19,420.05,330.04,270.03,180.02,120.02,simulation_realistic,2023-04-25 01:00:00,1,1,4,False,True,False,False,False,False,False,19.0,15.177206,3.0,16.0,0.0,0.0,0.0,0.0,114.14554,123.690094
2023-04-25T02:00,22.6,21.1,48,10.9,0,12.3,22.3,985.1,0.0,0.0,0.09,2023-04-25 02:00:00,2023-04-25 02:00:00+00:00,2023-04-25 02:00:00+00:00,2023-04-25 02:00:00+00:00,1806.22,505.74,397.37,325.12,216.75,144.5,simulation_realistic,2023-04-25 02:00:00,2,1,4,False,True,False,False,False,False,False,146.0,16.064653,56.0,90.0,0.0,0.0,0.0,0.0,111.03758,117.75845
2023-04-25T03:00,21.9,20.6,50,11.2,0,11.5,19.8,984.8,0.0,0.0,0.08,2023-04-25 03:00:00,2023-04-25 03:00:00+00:00,2023-04-25 03:00:00+00:00,2023-04-25 03:00:00+00:00,1906.24,533.75,419.37,343.12,228.75,152.5,simulation_realistic,2023-04-25 03:00:00,3,1,4,False,True,False,False,False,False,False,340.0,17.204596,192.0,148.0,0.0,0.0,0.0,0.0,123.6901,125.39488
2023-04-25T04:00,21.2,20.0,53,11.3,0,10.8,18.4,984.6,0.0,0.0,0.07,2023-04-25 04:00:00,2023-04-25 04:00:00+00:00,2023-04-25 04:00:00+00:00,2023-04-25 04:00:00+00:00,2182.4,611.07,480.13,392.83,261.89,174.59,simulation_realistic,2023-04-25 04:00:00,4,1,4,False,True,False,False,False,False,False,540.0,17.903795,353.0,187.0,0.0,0.0,0.0,0.0,135.88132,136.39711
2023-04-25T05:00,20.6,19.3,55,11.3,0,11.9,18.7,984.6,0.0,0.0,0.07,2023-04-25 05:00:00,2023-04-25 05:00:00+00:00,2023-04-25 05:00:00+00:00,2023-04-25 05:00:00+00:00,2678.45,749.97,589.26,482.12,321.41,214.28,simulation_realistic,2023-04-25 05:00:00,5,1,4,False,True,False,False,False,False,False,710.0,18.088707,498.0,212.0,0.0,0.0,0.0,0.0,138.12222,138.27058
2023-04-25T06:00,20.2,18.9,57,11.4,0,11.7,19.1,985.0,0.0,0.0,0.06,2023-04-25 06:00:00,2023-04-25 06:00:00+00:00,2023-04-25 06:00:00+00:00,2023-04-25 06:00:00+00:00,2972.07,832.18,653.85,534.97,356.65,237.77,simulation_realistic,2023-04-25 06:00:00,6,1,4,False,True,False,False,False,False,False,831.0,18.285603,602.0,229.0,0.0,0.0,0.0,0.0,131.00899,131.76021
2023-04-25T07:00,20.1,18.8,57,11.4,0,11.7,19.8,985.5,0.0,0.0,0.06,2023-04-25 07:00:00,2023-04-25 07:00:00+00:00,2023-04-25 07:00:00+00:00,2023-04-25 07:00:00+00:00,3584.86,1003.76,788.67,645.27,430.18,286.79,simulation_realistic,2023-04-25 07:00:00,7,1,4,False,True,False,False,False,False,False,889.0,18.441336,653.0,236.0,20.0,0.0,20.0,0.0,105.945465,105.64231
2023-04-25T08:00,20.7,19.5,57,11.8,0,11.4,19.1,986.7,0.0,0.0,0.09,2023-04-25 08:00:00,2023-04-25 08:00:00+00:00,2023-04-25 08:00:00+00:00,2023-04-25 08:00:00+00:00,4282.3,1199.04,942.11,770.81,513.88,342.58,simulation_realistic,2023-04-25 08:00:00,8,1,4,False,True,False,False,True,False,True,761.0,18.464067,516.0,245.0,14.0,0.0,14.0,0.0,65.77226,66.50142
2023-04-25T09:00,22.4,21.6,52,12.1,0,10.0,18.7,987.3,0.0,0.0,0.15,2023-04-25 09:00:00,2023-04-25 09:00:00+00:00,2023-04-25 09:00:00+00:00,2023-04-25 09:00:00+00:00,3890.26,1089.27,855.86,700.25,466.83,311.22,simulation_realistic,2023-04-25 09:00:00,9,1,4,False,True,False,False,True,False,True,752.0,18.606997,518.0,234.0,24.0,0.0,0.0,24.0,38.290207,38.047092
2023-04-25T10:00,25.0,23.8,45,12.2,0,13.0,25.6,987.9,0.0,0.0,0.29,2023-04-25 10:00:00,2023-04-25 10:00:00+00:00,2023-04-25 10:00:00+00:00,2023-04-25 10:00:00+00:00,4361.32,1221.17,959.49,785.04,523.36,348.91,simulation_realistic,2023-04-25 10:00:00,10,1,4,False,True,False,False,True,False,True,655.0,18.478283,452.0,203.0,45.0,0.0,0.0,44.0,20.224945,21.370695
2023-04-25T11:00,27.7,25.7,36,11.4,0,16.5,32.4,988.3,0.0,0.0,0.47,2023-04-25 11:00:00,2023-04-25 11:00:00+00:00,2023-04-25 11:00:00+00:00,2023-04-25 11:00:00+00:00,5469.88,1531.57,1203.37,984.58,656.39,437.59,simulation_realistic,2023-04-25 11:00:00,11,1,4,False,True,False,False,False,False,False,471.0,18.465088,298.0,173.0,48.0,0.0,0.0,48.0,11.3098955,9.462261
2023-04-25T12:00,29.6,28.5,30,10.3,0,14.0,33.1,988.3,0.0,0.0,0.59,2023-04-25 12:00:00,2023-04-25 12:00:00+00:00,2023-04-25 12:00:00+00:00,2023-04-25 12:00:00+00:00,4628.74,1296.05,1018.32,833.17,555.45,370.3,simulation_realistic,2023-04-25 12:00:00,12,1,4,False,True,False,False,False,False,False,268.0,18.12616,138.0,130.0,73.0,0.0,14.0,100.0,29.357658,24.227736
2023-04-25T13:00,31.1,30.9,26,9.5,0,11.0,30.6,987.7,0.0,0.0,0.67,2023-04-25 13:00:00,2023-04-25 13:00:00+00:00,2023-04-25 13:00:00+00:00,2023-04-25 13:00:00+00:00,4475.17,1253.05,984.54,805.53,537.02,358.01,simulation_realistic,2023-04-25 13:00:00,13,1,4,False,True,False,False,False,False,False,78.0,18.52624,13.0,65.0,100.0,0.0,12.0,100.0,44.999897,37.875053
2023-04-25T14:00,32.1,32.7,24,9.0,20,7.9,26.6,986.9,0.0,0.0,0.7,2023-04-25 14:00:00,2023-04-25 14:00:00+00:00,2023-04-25 14:00:00+00:00,2023-04-25 14:00:00+00:00,4310.21,1206.86,948.25,775.84,517.22,344.82,simulation_realistic,2023-04-25 14:00:00,14,1,4,False,True,False,False,False,False,False,3.0,17.834002,0.0,3.0,89.0,0.0,0.0,89.0,50.52757,39.805527
2023-04-25T15:00,32.4,32.2,23,8.8,14,7.9,22.7,986.1,0.0,0.0,0.63,2023-04-25 15:00:00,2023-04-25 15:00:00+00:00,2023-04-25 15:00:00+00:00,2023-04-25 15:00:00+00:00,4191.12,1173.51,922.05,754.4,502.93,335.29,simulation_realistic,2023-04-25 15:00:00,15,1,4,False,True,False,False,False,False,False,0.0,17.383606,0.0,0.0,10.0,0.0,0.0,10.0,70.20104,66.03751
2023-04-25T16:00,32.7,32.3,23,8.9,24,8.7,23.4,984.7,0.0,0.0,0.63,2023-04-25 16:00:00,2023-04-25 16:00:00+00:00,2023-04-25 16:00:00+00:00,2023-04-25 16:00:00+00:00,3843.86,1076.28,845.65,691.9,461.26,307.51,simulation_realistic,2023-04-25 16:00:00,16,1,4,False,True,False,False,False,False,False,0.0,16.76663,0.0,0.0,17.0,0.0,0.0,17.0,81.86999,78.178535
2023-04-25T17:00,32.7,31.9,23,8.6,45,7.3,23.0,983.8,0.0,0.0,0.54,2023-04-25 17:00:00,2023-04-25 17:00:00+00:00,2023-04-25 17:00:00+00:00,2023-04-25 17:00:00+00:00,3492.72,977.96,768.4,628.69,419.13,279.42,simulation_realistic,2023-04-25 17:00:00,17,1,4,False,True,False,False,False,False,False,0.0,16.646706,0.0,0.0,94.0,0.0,0.0,94.0,68.62931,66.03751
2023-04-25T18:00,32.6,31.4,23,8.6,48,5.5,19.8,983.1,0.0,0.0,0.39,2023-04-25 18:00:00,2023-04-25 18:00:00+00:00,2023-04-25 18:00:00+00:00,2023-04-25 18:00:00+00:00,3182.32,891.05,700.11,572.82,381.88,254.59,simulation_realistic,2023-04-25 18:00:00,18,1,4,False,True,False,False,False,True,True,0.0,16.212418,0.0,0.0,26.0,0.0,0.0,26.0,83.99109,69.14546
2023-04-25T19:00,32.6,31.1,22,7.8,73,6.6,15.5,983.0,0.0,0.0,0.26,2023-04-25 19:00:00,2023-04-25 19:00:00+00:00,2023-04-25 19:00:00+00:00,2023-04-25 19:00:00+00:00,2423.92,678.7,533.26,436.31,290.87,193.91,simulation_realistic,2023-04-25 19:00:00,19,1,4,False,True,False,False,False,True,True,0.0,15.935686,0.0,0.0,0.0,0.0,0.0,0.0,109.98319,91.50741
2023-04-25T20:00,30.3,29.7,30,10.7,100,5.1,12.2,982.9,0.0,0.0,0.12,2023-04-25 20:00:00,2023-04-25 20:00:00+00:00,2023-04-25 20:00:00+00:00,2023-04-25 20:00:00+00:00,2408.5,674.38,529.87,433.53,289.02,192.68,simulation_realistic,2023-04-25 20:00:00,20,1,4,False,True,False,False,False,True,True,0.0,15.887938,0.0,0.0,98.0,0.0,0.0,98.0,119.05451,104.743614
2023-04-25T21:00,28.1,27.2,35,11.0,89,7.9,9.7,983.0,0.0,0.0,0.12,2023-04-25 21:00:00,2023-04-25 21:00:00+00:00,2023-04-25 21:00:00+00:00,2023-04-25 21:00:00+00:00,2000.95,560.27,440.21,360.17,240.11,160.08,simulation_realistic,2023-04-25 21:00:00,21,1,4,False,True,False,False,False,True,True,0.0,15.90444,0.0,0.0,100.0,0.0,0.0,100.0,151.92761,131.87779
2023-04-25T22:00,26.6,25.6,38,11.3,10,9.6,10.4,983.3,0.0,0.0,0.09,2023-04-25 22:00:00,2023-04-25 22:00:00+00:00,2023-04-25 22:00:00+00:00,2023-04-25 22:00:00+00:00,1531.18,428.73,336.86,275.61,183.74,122.49,simulation_realistic,2023-04-25 22:00:00,22,1,4,False,True,False,False,False,False,False,0.0,15.586094,0.0,0.0,100.0,0.0,0.0,100.0,144.16226,141.76614
2023-04-25T23:00,25.3,24.5,41,11.0,17,7.6,11.9,983.8,0.0,0.0,0.07,2023-04-25 23:00:00,2023-04-25 23:00:00+00:00,2023-04-25 23:00:00+00:00,2023-04-25 23:00:00+00:00,1409.84,394.75,310.16,253.77,169.18,112.79,simulation_realistic,2023-04-25 23:00:00,23,1,4,False,True,False,False,False,False,False,0.0,15.63777,0.0,0.0,99.0,0.0,0.0,99.0,161.56496,163.8865
2023-04-26T00:00,25.0,24.0,42,11.1,94,8.9,13.7,983.7,0.0,0.0,0.08,2023-04-26 00:00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,1467.08,410.78,322.76,264.07,176.05,117.37,simulation_realistic,2023-04-26 00:00:00,0,2,4,False,True,False,False,False,False,False,0.0,16.217028,0.0,0.0,100.0,0.0,0.0,65.0,180.0,175.42616
2023-04-26T01:00,23.5,22.9,47,11.5,26,6.9,14.0,983.5,0.0,0.0,0.05,2023-04-26 01:00:00,2023-04-26 01:00:00+00:00,2023-04-26 01:00:00+00:00,2023-04-26 01:00:00+00:00,1494.5,418.46,328.79,269.01,179.34,119.56,simulation_realistic,2023-04-26 01:00:00,1,2,4,False,True,False,False,False,False,False,20.0,16.558323,2.0,18.0,88.0,0.0,0.0,88.0,170.53775,183.17976
2023-04-26T02:00,22.1,21.5,53,12.1,0,8.4,10.4,982.7,0.0,0.0,0.05,2023-04-26 02:00:00,2023-04-26 02:00:00+00:00,2023-04-26 02:00:00+00:00,2023-04-26 02:00:00+00:00,1722.02,482.16,378.84,309.96,206.64,137.76,simulation_realistic,2023-04-26 02:00:00,2,2,4,False,True,False,False,False,False,False,149.0,17.678017,55.0,94.0,23.0,0.0,0.0,23.0,162.25523,183.06642
2023-04-26T03:00,21.8,21.4,55,12.3,98,7.4,10.4,982.2,0.0,0.0,0.04,2023-04-26 03:00:00,2023-04-26 03:00:00+00:00,2023-04-26 03:00:00+00:00,2023-04-26 03:00:00+00:00,1900.4,532.11,418.09,342.07,228.05,152.03,simulation_realistic,2023-04-26 03:00:00,3,2,4,False,True,False,False,False,False,False,343.0,18.652393,193.0,150.0,8.0,0.0,0.0,8.0,173.15732,178.36346
2023-04-26T04:00,21.6,21.4,56,12.5,100,6.1,9.7,981.6,0.0,0.0,0.03,2023-04-26 04:00:00,2023-04-26 04:00:00+00:00,2023-04-26 04:00:00+00:00,2023-04-26 04:00:00+00:00,2143.53,600.19,471.58,385.84,257.22,171.48,simulation_realistic,2023-04-26 04:00:00,4,2,4,False,True,False,False,False,False,False,545.0,19.320705,358.0,187.0,6.0,0.0,0.0,6.0,198.43504,200.13638
2023-04-26T05:00,20.6,20.3,60,12.6,100,8.0,10.4,981.3,0.0,0.0,0.04,2023-04-26 05:00:00,2023-04-26 05:00:00+00:00,2023-04-26 05:00:00+00:00,2023-04-26 05:00:00+00:00,2258.52,632.39,496.87,406.53,271.02,180.68,simulation_realistic,2023-04-26 05:00:00,5,2,4,False,True,False,False,False,False,False,715.0,18.883463,501.0,214.0,43.0,0.0,19.0,29.0,251.56496,255.96373
2023-04-26T06:00,20.6,20.5,61,12.7,99,6.8,10.4,981.4,0.0,0.0,0.03,2023-04-26 06:00:00,2023-04-26 06:00:00+00:00,2023-04-26 06:00:00+00:00,2023-04-26 06:00:00+00:00,2708.98,758.52,595.98,487.62,325.08,216.72,simulation_realistic,2023-04-26 06:00:00,6,2,4,False,True,False,False,False,False,False,711.0,18.73003,466.0,245.0,100.0,0.0,17.0,100.0,355.23645,351.87
2023-04-26T07:00,21.3,21.3,60,13.3,100,7.2,10.8,982.2,0.0,0.0,0.03,2023-04-26 07:00:00,2023-04-26 07:00:00+00:00,2023-04-26 07:00:00+00:00,2023-04-26 07:00:00+00:00,3660.69,1024.99,805.35,658.92,439.28,292.86,simulation_realistic,2023-04-26 07:00:00,7,2,4,False,True,False,False,False,False,False,736.0,18.682156,447.0,289.0,100.0,0.0,13.0,100.0,360.0,356.98727
2023-04-26T08:00,22.4,22.1,55,13.1,88,8.8,13.0,983.0,0.0,0.0,0.08,2023-04-26 08:00:00,2023-04-26 08:00:00+00:00,2023-04-26 08:00:00+00:00,2023-04-26 08:00:00+00:00,3829.96,1072.39,842.59,689.39,459.59,306.4,simulation_realistic,2023-04-26 08:00:00,8,2,4,False,True,False,False,True,False,True,751.0,18.6066,415.0,336.0,100.0,0.0,11.0,100.0,356.6336,351.4693
2023-04-26T09:00,25.4,24.9,46,12.9,23,9.4,17.3,984.0,0.0,0.0,0.16,2023-04-26 09:00:00,2023-04-26 09:00:00+00:00,2023-04-26 09:00:00+00:00,2023-04-26 09:00:00+00:00,3672.85,1028.4,808.03,661.11,440.74,293.83,simulation_realistic,2023-04-26 09:00:00,9,2,4,False,True,False,False,True,False,True,675.0,18.618761,319.0,356.0,100.0,0.0,2.0,100.0,331.38962,330.25522
2023-04-26T10:00,28.5,27.9,37,12.4,8,9.1,19.8,984.5,0.0,0.0,0.3,2023-04-26 10:00:00,2023-04-26 10:00:00+00:00,2023-04-26 10:00:00+00:00,2023-04-26 10:00:00+00:00,4597.92,1287.42,1011.54,827.63,551.75,367.83,simulation_realistic,2023-04-26 10:00:00,10,2,4,False,True,False,False,True,False,True,530.0,18.50794,234.0,296.0,100.0,0.0,4.0,100.0,296.56497,300.46545
2023-04-26T11:00,31.3,30.4,30,11.6,6,9.1,22.3,984.8,0.0,0.0,0.46,2023-04-26 11:00:00,2023-04-26 11:00:00+00:00,2023-04-26 11:00:00+00:00,2023-04-26 11:00:00+00:00,3864.34,1082.01,850.15,695.58,463.72,309.15,simulation_realistic,2023-04-26 11:00:00,11,2,4,False,True,False,False,False,False,False,379.0,18.44197,143.0,236.0,100.0,0.0,47.0,100.0,298.0724,303.6901
2023-04-26T12:00,33.0,33.6,23,9.3,43,2.3,22.0,984.7,0.0,0.0,0.53,2023-04-26 12:00:00,2023-04-26 12:00:00+00:00,2023-04-26 12:00:00+00:00,2023-04-26 12:00:00+00:00,4640.54,1299.35,1020.92,835.3,556.86,371.24,simulation_realistic,2023-04-26 12:00:00,12,2,4,False,True,False,False,False,False,False,200.0,18.315525,43.0,157.0,100.0,0.0,17.0,95.0,8.130019,6.3401003
2023-04-26T13:00,33.8,33.7,21,8.3,100,4.3,16.6,984.2,0.0,0.0,0.57,2023-04-26 13:00:00,2023-04-26 13:00:00+00:00,2023-04-26 13:00:00+00:00,2023-04-26 13:00:00+00:00,4286.5,1200.22,943.03,771.57,514.38,342.92,simulation_realistic,2023-04-26 13:00:00,13,2,4,False,True,False,False,False,False,False,75.0,18.151533,16.0,59.0,36.0,0.0,22.0,18.0,54.46224,42.797382
2023-04-26T14:00,34.3,34.0,19,7.8,100,6.1,19.1,983.4,0.0,0.0,0.61,2023-04-26 14:00:00,2023-04-26 14:00:00+00:00,2023-04-26 14:00:00+00:00,2023-04-26 14:00:00+00:00,4027.91,1127.82,886.14,725.02,483.35,322.23,simulation_realistic,2023-04-26 14:00:00,14,2,4,False,True,False,False,False,False,False,3.0,17.50132,0.0,3.0,20.0,0.0,20.0,0.0,55.0079,49.398785
2023-04-26T15:00,34.7,34.4,18,7.3,100,6.1,19.8,982.4,0.0,0.0,0.63,2023-04-26 15:00:00,2023-04-26 15:00:00+00:00,2023-04-26 15:00:00+00:00,2023-04-26 15:00:00+00:00,4140.03,1159.21,910.81,745.21,496.8,331.2,simulation_realistic,2023-04-26 15:00:00,15,2,4,False,True,False,False,False,False,False,0.0,17.381426,0.0,0.0,3.0,0.0,3.0,0.0,56.3099,51.92717
2023-04-26T16:00,35.1,34.4,18,7.0,100,4.5,19.4,981.1,0.0,0.0,0.55,2023-04-26 16:00:00,2023-04-26 16:00:00+00:00,2023-04-26 16:00:00+00:00,2023-04-26 16:00:00+00:00,3578.04,1001.85,787.17,644.05,429.36,286.24,simulation_realistic,2023-04-26 16:00:00,16,2,4,False,True,False,False,False,False,False,0.0,16.965336,0.0,0.0,25.0,0.0,0.0,25.0,78.6901,71.27412
2023-04-26T17:00,34.9,33.3,18,6.9,100,5.6,17.6,980.0,0.0,0.0,0.46,2023-04-26 17:00:00,2023-04-26 17:00:00+00:00,2023-04-26 17:00:00+00:00,2023-04-26 17:00:00+00:00,3573.74,1000.65,786.22,643.27,428.85,285.9,simulation_realistic,2023-04-26 17:00:00,17,2,4,False,True,False,False,False,False,False,0.0,16.62674,0.0,0.0,42.0,0.0,0.0,42.0,108.43504,98.58354
2023-04-26T18:00,34.7,33.0,18,6.9,100,6.1,17.3,979.3,0.0,0.0,0.36,2023-04-26 18:00:00,2023-04-26 18:00:00+00:00,2023-04-26 18:00:00+00:00,2023-04-26 18:00:00+00:00,2786.85,780.32,613.11,501.63,334.42,222.95,simulation_realistic,2023-04-26 18:00:00,18,2,4,False,True,False,False,False,True,True,0.0,16.645939,0.0,0.0,50.0,0.0,0.0,50.0,114.22774,119.24873
2023-04-26T19:00,34.0,32.1,19,7.2,100,7.6,15.5,979.4,0.0,0.0,0.26,2023-04-26 19:00:00,2023-04-26 19:00:00+00:00,2023-04-26 19:00:00+00:00,2023-04-26 19:00:00+00:00,2694.56,754.48,592.8,485.02,323.35,215.56,simulation_realistic,2023-04-26 19:00:00,19,2,4,False,True,False,False,False,True,True,0.0,16.243828,0.0,0.0,75.0,0.0,0.0,75.0,128.65984,138.27058
2023-04-26T20:00,31.1,30.0,26,9.1,36,6.2,13.0,979.2,0.0,0.0,0.14,2023-04-26 20:00:00,2023-04-26 20:00:00+00:00,2023-04-26 20:00:00+00:00,2023-04-26 20:00:00+00:00,2558.59,716.41,562.89,460.55,307.03,204.69,simulation_realistic,2023-04-26 20:00:00,20,2,4,False,True,False,False,False,True,True,0.0,16.075388,0.0,0.0,100.0,0.0,0.0,100.0,154.65387,160.0168
2023-04-26T21:00,30.3,27.9,25,8.3,20,13.2,20.2,980.0,0.0,0.0,0.21,2023-04-26 21:00:00,2023-04-26 21:00:00+00:00,2023-04-26 21:00:00+00:00,2023-04-26 21:00:00+00:00,2022.23,566.22,444.89,364.0,242.67,161.78,simulation_realistic,2023-04-26 21:00:00,21,2,4,False,True,False,False,False,True,True,0.0,15.8345375,0.0,0.0,100.0,0.0,0.0,100.0,167.73524,171.46931
